chain,token,target_wallet,direction,block_number,tx_hash,log_index,from,to,amount_raw,amount_cell,balance_before_cell,balance_after_cell
bsc,0xd98438889ae7364c7e2a3540547fad042fb24642,0x8bbf051e8dfaa9c477bbd63fa5013ab3b988e218,out,29928093,0x51628625482d0c52997eb4b2782dd9f500f06e0624895843666239f13c8765fc,252,0x8bbf051e8dfaa9c477bbd63fa5013ab3b988e218,0x308b3fe19a3a84e1b7342c559978298886968f57,137471524939324993718,137.471524939324993718,433094.992256780838573893,432957.520731841513580175
bsc,0xd98438889ae7364c7e2a3540547fad042fb24642,0x8bbf051e8dfaa9c477bbd63fa5013ab3b988e218,out,29930224,0xce91bf212b4a45c94a28eb0881bf27a9a61cb2929853cafa166589d4b5203782,80,0x8bbf051e8dfaa9c477bbd63fa5013ab3b988e218,0x64be7ccd5daee87e025c889483fe7e1dfa543b47,186060866149440919933,186.060866149440919933,432957.520731841513580175,432771.459865692072660242
bsc,0xd98438889ae7364c7e2a3540547fad042fb24642,0x8bbf051e8dfaa9c477bbd63fa5013ab3b988e218,out,29931422,0x58063e2433573802e506d87756a9c8ecba625e5b60f0392e81f0389b3955476a,162,0x8bbf051e8dfaa9c477bbd63fa5013ab3b988e218,0x96d011e8bf503255df8064689035874ac89f3f24,1000000000000000000000,1000,432771.459865692072660242,431771.459865692072660242
bsc,0xd98438889ae7364c7e2a3540547fad042fb24642,0x8bbf051e8dfaa9c477bbd63fa5013ab3b988e218,out,29931451,0xe15df5a8facf98234407e337a2db3a48583e8625c47745ea84f9798cced45b81,546,0x8bbf051e8dfaa9c477bbd63fa5013ab3b988e218,0x96d011e8bf503255df8064689035874ac89f3f24,2127358830498083815584,2127.358830498083815584,431771.459865692072660242,429644.101035193988844658
bsc,0xd98438889ae7364c7e2a3540547fad042fb24642,0x8bbf051e8dfaa9c477bbd63fa5013ab3b988e218,out,29937824,0x156e344206278f5897a6d12a08c5a2672ba38edd4e3b12112bf42738de0a0d26,97,0x8bbf051e8dfaa9c477bbd63fa5013ab3b988e218,0x1d4e47e11962e437b47acccac764bfcd0fae96d1,499732589953619169864,499.732589953619169864,429644.101035193988844658,429144.368445240369674794
bsc,0xd98438889ae7364c7e2a3540547fad042fb24642,0x8bbf051e8dfaa9c477bbd63fa5013ab3b988e218,out,29941359,0x3c6707b4e1ed1a318c024df6ef102493c0414e032b67fa3fa0ce3a921b07ff03,139,0x8bbf051e8dfaa9c477bbd63fa5013ab3b988e218,0xf7247434d02f6484c5d440100aa264cf66a4a718,342269916302235859612,342.269916302235859612,429144.368445240369674794,428802.098528938133815182
bsc,0xd98438889ae7364c7e2a3540547fad042fb24642,0x8bbf051e8dfaa9c477bbd63fa5013ab3b988e218,out,29943788,0x648e2e0691dc489abfb20b643e0bcda0a7143dc176947500d8d0f8fe849e5aa0,126,0x8bbf051e8dfaa9c477bbd63fa5013ab3b988e218,0xf7247434d02f6484c5d440100aa264cf66a4a718,452288567587627834547,452.288567587627834547,428802.098528938133815182,428349.809961350505980635
bsc,0xd98438889ae7364c7e2a3540547fad042fb24642,0x8bbf051e8dfaa9c477bbd63fa5013ab3b988e218,out,29950134,0x2413b8bc0b9a27d5f34f857f479de94783b5e6b5d538478a0bcb57daa824c331,181,0x8bbf051e8dfaa9c477bbd63fa5013ab3b988e218,0x739daf83de93e9aadefbdfba85576f417e36736b,1070225000000000000000,1070.225,428349.809961350505980635,427279.584961350505980635
bsc,0xd98438889ae7364c7e2a3540547fad042fb24642,0x8bbf051e8dfaa9c477bbd63fa5013ab3b988e218,out,29952382,0x9dcbc75f43c86e06cdb7a57e23f8cbb5e75718cb27be1dbc7adc44dc489a3f74,115,0x8bbf051e8dfaa9c477bbd63fa5013ab3b988e218,0x797bdf33f9c4e779393b6831652d1ca512b8b0a4,3898411633725687771988,3898.411633725687771988,427279.584961350505980635,423381.173327624818208647
bsc,0xd98438889ae7364c7e2a3540547fad042fb24642,0x8bbf051e8dfaa9c477bbd63fa5013ab3b988e218,out,29957019,0x8773b6ce754b67e0308c0e3528c7ddc9f1d0b987d34095c6fb630ac54c1b7c4d,246,0x8bbf051e8dfaa9c477bbd63fa5013ab3b988e218,0x30bc8bf3b198f753b3219e9af94d33a89750bc52,1262405928767549323859,1262.405928767549323859,423381.173327624818208647,422118.767398857268884788
bsc,0xd98438889ae7364c7e2a3540547fad042fb24642,0x8bbf051e8dfaa9c477bbd63fa5013ab3b988e218,out,29957916,0x566ba684baeaa951040f60cf417aaa5a549ee2999536599d0cf17a1a583ce6b7,231,0x8bbf051e8dfaa9c477bbd63fa5013ab3b988e218,0xad539ef1257f61fe15e878b9b7d5d1abe2156678,698487500000000003230,698.48750000000000323,422118.767398857268884788,421420.279898857268881558
bsc,0xd98438889ae7364c7e2a3540547fad042fb24642,0x8bbf051e8dfaa9c477bbd63fa5013ab3b988e218,out,29969580,0x9ca2227398128d36d43c0b6580dbbd8c2d69057dc0135d507bd86e850ace7a5e,106,0x8bbf051e8dfaa9c477bbd63fa5013ab3b988e218,0x00972596d54ea484f09e6c5b797db7bc49e1647e,82748795474561910308,82.748795474561910308,421420.279898857268881558,421337.53110338270697125
